Elapsed Time,Correct Recognitions,Total Recognitions
56.3203239440918,70,76
56.347291231155396,70,76
56.36838126182556,70,76
56.43075466156006,70,76
56.44498944282532,70,76
56.49036502838135,70,76
56.506916522979736,70,76
56.557058334350586,70,76
56.584779500961304,70,76
56.61975574493408,70,76
56.63309383392334,70,76
56.68673872947693,70,76
56.71078896522522,70,76
56.7481107711792,70,76
56.774184465408325,70,76
56.830557346343994,70,76
56.851176261901855,70,76
56.928569316864014,70,76
56.943121671676636,70,76
56.95978236198425,70,76
57.023131132125854,70,76
57.03827357292175,70,76
57.05365562438965,70,76
57.12487864494324,70,76
57.14747858047485,70,76
57.16273283958435,70,76
57.2305691242218,70,76
57.2561194896698,70,76
57.27230095863342,70,76
57.32925796508789,70,76
57.34911251068115,70,76
57.364662170410156,70,76
57.42377257347107,70,76
57.441131591796875,70,76
57.45784091949463,70,76
57.52023887634277,70,76
57.53468203544617,70,76
57.54963231086731,70,76
57.63256597518921,70,76
57.66082429885864,70,76
57.67600774765015,70,76
57.72711753845215,70,76
57.754894495010376,70,76
57.7695152759552,70,76
57.82188940048218,70,76
57.84886717796326,70,76
57.862852811813354,70,76
57.92003035545349,70,76
57.94066667556763,70,76
57.95712637901306,70,76
58.03115940093994,70,76
58.050395488739014,70,76
58.065351247787476,70,76
58.1257529258728,70,76
58.143025398254395,70,76
58.158297061920166,70,76
58.222994327545166,70,76
